tribunal,grau,numero,classe,orgao,ano_ajuizamento,duracao_dias,qtd_movimentos,desfecho
TRF2,TR,50028948520204025005,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - ES,2021.0,190.0,2,sem sentença identificada
TRF2,TR,50013829320184025116,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 2 - RJ,2019.0,49.0,2,sem sentença identificada
TRF2,TR,50007035520204025106,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 3 - RJ,2021.0,253.0,2,sem sentença identificada
TRF2,TR,50960000720204025101,Recurso Inominado Cível,5ª Turma Recursal - Juiz Relator 2 - RJ,2021.0,112.0,2,sem sentença identificada
TRF2,TR,50041666620204025118,Recurso Inominado Cível,5ª Turma Recursal - Juiz Relator 3 - RJ,2021.0,83.0,3,sem sentença identificada
TRF2,TR,50030557320214025001,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - ES,2021.0,596.0,7,desfavorável
TRF2,TR,50002205120224025107,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 2 - RJ,2023.0,26.0,2,sem sentença identificada
TRF2,TR,50024432920214025101,Recurso Inominado Cível,5ª Turma Recursal - Juiz Relator 3 - RJ,2021.0,156.0,2,sem sentença identificada
TRF2,TR,50030597520194025003,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - ES,2020.0,78.0,2,sem sentença identificada
TRF2,TR,50119851720204025001,Recurso de Medida Cautelar Cível,1ª Turma Recursal - Juiz Relator 1 - ES,2020.0,1.0,3,sem sentença identificada
TRF2,TR,50031191420204025003,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - ES,2022.0,112.0,2,sem sentença identificada
TRF2,TR,50001100720214025004,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 3 - ES,2022.0,154.0,2,sem sentença identificada
TRF2,TR,50060355820204025120,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 1 - RJ,2021.0,384.0,4,sem sentença identificada
TRF2,TR,01191701620154025151,Recurso Inominado Cível,5ª Turma Recursal - Juiz Relator 3 - RJ,2016.0,588.0,2,sem sentença identificada
TRF2,TR,01540882220174025104,Recurso Inominado Cível,5ª Turma Recursal - Juiz Relator 3 - RJ,2018.0,249.0,3,sem sentença identificada
TRF2,TR,50066597920214025118,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 2 - RJ,2023.0,32.0,2,sem sentença identificada
TRF2,TR,50061792220214025112,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 1 - RJ,2022.0,34.0,2,sem sentença identificada
TRF2,TR,05003837320174025159,Recurso Inominado Cível,5ª Turma Recursal - Juiz Relator 3 - RJ,2018.0,560.0,4,sem sentença identificada
TRF2,TR,50000301920214025109,Recurso Inominado Cível,5ª Turma Recursal - Juiz Relator 3 - RJ,2021.0,621.0,6,sem sentença identificada
TRF2,TR,02096208620174025166,Recurso Inominado Cível,7ª Turma Recursal - Juiz Relator 3 - RJ,2018.0,0.0,1,sem sentença identificada
TRF2,TR,01991612220174025167,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,877.0,6,sem sentença identificada
TRF2,TR,50006642920184025106,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - RJ,2019.0,125.0,3,desfavorável
TRF2,TR,00074989120154025154,Recurso Inominado Cível,Presidência das Turmas Recursais,2015.0,1630.0,7,sem sentença identificada
TRF2,TR,50740532820194025101,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 1 - RJ,2019.0,516.0,6,sem sentença identificada
TRF2,TR,50793718920194025101,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 1 - RJ,2020.0,4.0,2,desfavorável
TRF2,TR,50176388820204025101,Recurso Inominado Cível,5ª Turma Recursal - Juiz Relator 3 - RJ,2021.0,485.0,2,sem sentença identificada
TRF2,TR,50931224120224025101,Mandado de Segurança Cível,5ª Turma Recursal - Juiz Relator 3 - RJ,2022.0,180.0,4,sem sentença identificada
TRF2,TR,50503843820224025101,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 2 - RJ,2023.0,2.0,2,sem sentença identificada
TRF2,TR,50011429320214025118,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - RJ,2021.0,609.0,5,sem sentença identificada
TRF2,TR,50044370820204025108,Recurso Inominado Cível,5ª Turma Recursal - Juiz Relator 3 - RJ,2021.0,380.0,2,sem sentença identificada
TRF2,TR,50118359820194025121,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 2 - RJ,2021.0,260.0,2,sem sentença identificada
TRF2,TR,50267793420204025101,Recurso Inominado Cível,5ª Turma Recursal - Juiz Relator 3 - RJ,2020.0,675.0,6,sem sentença identificada
TRF2,TR,50054698020184025120,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 2 - RJ,2019.0,69.0,3,sem sentença identificada
TRF2,TR,00540263920184025168,Recurso Inominado Cível,Presidência das Turmas Recursais,2018.0,733.0,4,sem sentença identificada
TRF2,TR,50143668620204025101,Recurso de Medida Cautelar Cível,3ª Turma Recursal - Juiz Relator 2 - RJ,2020.0,59.0,2,sem sentença identificada
TRF2,TR,01243676720164025166,Recurso Inominado Cível,7ª Turma Recursal - Juiz Relator 1 - RJ,2017.0,809.0,4,sem sentença identificada
TRF2,TR,50125590820194025120,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 2 - RJ,2020.0,701.0,6,favorável
TRF2,TR,50022067020234025118,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2023.0,119.0,4,sem sentença identificada
TRF2,TR,00032472720104025050,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2013.0,2586.0,9,sem sentença identificada
TRF2,TR,50051226520224025101,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2022.0,334.0,3,sem sentença identificada
TRF2,TR,50235251920214025101,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 2 - RJ,2021.0,98.0,2,sem sentença identificada
TRF2,TR,50270813420184025101,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 2 - RJ,2019.0,725.0,6,favorável
TRF2,TR,50273758120214025101,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 2 - RJ,2021.0,239.0,2,sem sentença identificada
TRF2,TR,50008331520204025116,Recurso Inominado Cível,3ª Turma Recursal - Juiz Relator 1 - RJ,2021.0,49.0,3,sem sentença identificada
TRF2,TR,50201758620224025101,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 3 - RJ,2022.0,377.0,6,sem sentença identificada
TRF2,TR,01732115420164025164,Recurso Inominado Cível,Presidência das Turmas Recursais,2019.0,412.0,4,sem sentença identificada
TRF2,TR,50244594520194025101,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 3 - RJ,2019.0,193.0,2,sem sentença identificada
TRF2,TR,05002069120174025165,Recurso Inominado Cível,Presidência das Turmas Recursais,2018.0,552.0,4,sem sentença identificada
TRF2,TR,50009351920194025004,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2021.0,677.0,2,sem sentença identificada
TRF2,TR,00402344720154025160,Recurso Inominado Cível,7ª Turma Recursal - Juiz Relator 2 - RJ,2016.0,1189.0,10,sem sentença identificada
TRF2,TR,00039748320104025050,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2013.0,2584.0,9,sem sentença identificada
TRF2,TR,01822654920174025151,Recurso Inominado Cível,Presidência das Turmas Recursais,2018.0,366.0,3,sem sentença identificada
TRF2,TR,50115686720214025118,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - RJ,2022.0,39.0,2,sem sentença identificada
TRF2,TR,50124379320224025118,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - RJ,2023.0,2.0,2,sem sentença identificada
TRF2,TR,50037743120214025106,Recurso Inominado Cível,7ª Turma Recursal - Juiz Relator 2 - RJ,2023.0,5.0,2,sem sentença identificada
TRF2,TR,50078115020204025102,Recurso Inominado Cível,3ª Turma Recursal - Juiz Relator 1 - RJ,2020.0,522.0,3,sem sentença identificada
TRF2,TR,50016073820214025107,Recurso Inominado Cível,3ª Turma Recursal - Juiz Relator 1 - RJ,2021.0,40.0,4,sem sentença identificada
TRF2,TR,50080788220214025103,Recurso Inominado Cível,3ª Turma Recursal - Juiz Relator 1 - RJ,2022.0,2.0,2,sem sentença identificada
TRF2,TR,50109565120194025102,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2020.0,290.0,4,sem sentença identificada
TRF2,TR,00003337920134025051,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2015.0,1625.0,5,sem sentença identificada
TRF2,TR,50010525020194025120,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,575.0,3,sem sentença identificada
TRF2,TR,00272850920174025002,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2018.0,629.0,7,sem sentença identificada
TRF2,TR,50033647420204025116,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - RJ,2022.0,77.0,2,sem sentença identificada
TRF2,TR,50065462720184025120,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,727.0,3,sem sentença identificada
TRF2,TR,00082792020184025151,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,559.0,3,sem sentença identificada
TRF2,TR,50057299220194025001,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - ES,2020.0,53.0,2,sem sentença identificada
TRF2,TR,50030358520224025118,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2023.0,104.0,2,sem sentença identificada
TRF2,TR,00394238420154025161,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2020.0,356.0,4,sem sentença identificada
TRF2,TR,50016238420194025002,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 3 - ES,2019.0,55.0,2,sem sentença identificada
TRF2,TR,50119819720224025101,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2022.0,416.0,5,sem sentença identificada
TRF2,TR,00104516620174025054,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2018.0,253.0,3,sem sentença identificada
TRF2,TR,01506617020174025151,Recurso Inominado Cível,7ª Turma Recursal - Juiz Relator 2 - RJ,2018.0,215.0,4,sem sentença identificada
TRF2,TR,01039618720134025050,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2014.0,2171.0,5,sem sentença identificada
TRF2,TR,50004840220214025108,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2022.0,272.0,3,sem sentença identificada
TRF2,TR,50017654220204025006,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 3 - ES,2022.0,126.0,2,sem sentença identificada
TRF2,TR,00202300220184025154,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,474.0,2,sem sentença identificada
TRF2,TR,50013367620194025114,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2021.0,634.0,3,sem sentença identificada
TRF2,TR,01323398220154025050,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2016.0,1508.0,8,sem sentença identificada
TRF2,TR,01356057720154025050,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2016.0,1634.0,5,sem sentença identificada
TRF2,TR,02292279720174025162,Recurso Inominado Cível,Presidência das Turmas Recursais,2019.0,393.0,4,sem sentença identificada
TRF2,TR,05001428720174025163,Recurso Inominado Cível,Presidência das Turmas Recursais,2018.0,703.0,4,sem sentença identificada
TRF2,TR,50034783020214025002,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2022.0,128.0,2,sem sentença identificada
TRF2,TR,00033255520094025050,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2012.0,2976.0,6,sem sentença identificada
TRF2,TR,50076096720204025104,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2020.0,367.0,4,sem sentença identificada
TRF2,TR,50067153420194025102,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2020.0,419.0,3,sem sentença identificada
TRF2,TR,01054346220144025054,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2015.0,2358.0,11,sem sentença identificada
TRF2,TR,50181813720194025001,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 1 - ES,2019.0,195.0,2,sem sentença identificada
TRF2,TR,00072454420174025054,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2018.0,940.0,10,sem sentença identificada
TRF2,TR,00259708720184025170,Recurso Inominado Cível,Presidência das Turmas Recursais,2018.0,795.0,6,sem sentença identificada
TRF2,TR,50016102220184025002,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,222.0,2,sem sentença identificada
TRF2,TR,50291936820214025101,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2022.0,525.0,3,sem sentença identificada
TRF2,TR,01111435620154025050,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2016.0,147.0,2,sem sentença identificada
TRF2,TR,00248581120164025055,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,270.0,3,sem sentença identificada
TRF2,TR,00310424620174025055,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2020.0,168.0,3,sem sentença identificada
TRF2,TR,01763011220164025151,Recurso Inominado Cível,Presidência das Turmas Recursais,2017.0,861.0,3,sem sentença identificada
TRF2,TR,01810372420174025156,Recurso Inominado Cível,Presidência das Turmas Recursais,2018.0,628.0,4,sem sentença identificada
TRF2,TR,50022349420204025004,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 1 - ES,2022.0,138.0,2,sem sentença identificada
TRF2,TR,50001337920194025114,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2020.0,525.0,3,sem sentença identificada
TRF2,TR,01444049520144025163,Recurso Inominado Cível,7ª Turma Recursal - Juiz Relator 2 - RJ,2015.0,992.0,8,sem sentença identificada
TRF2,TR,50265929420184025101,Recurso Inominado Cível,6ª Turma Recursal - Juiz Relator 3 - RJ,2018.0,0.0,1,sem sentença identificada
TRF2,TR,50028484720214025107,Recurso Inominado Cível,3ª Turma Recursal - Juiz Relator 1 - RJ,2022.0,82.0,2,sem sentença identificada
TRF2,TR,50183121220194025001,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 1 - ES,2019.0,851.0,3,sem sentença identificada
TRF2,TR,50006544420214025117,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2022.0,389.0,5,sem sentença identificada
TRF2,TR,50812038920214025101,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2022.0,453.0,5,sem sentença identificada
TRF2,TR,01263773220164025151,Recurso Inominado Cível,Presidência das Turmas Recursais,2017.0,733.0,3,sem sentença identificada
TRF2,TR,05002899420184025158,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2020.0,199.0,4,sem sentença identificada
TRF2,TR,01266799120174025162,Recurso Inominado Cível,Presidência das Turmas Recursais,2018.0,552.0,4,sem sentença identificada
TRF2,TR,05004228520174025154,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2020.0,114.0,3,sem sentença identificada
TRF2,TR,00044030620174025050,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2017.0,974.0,5,sem sentença identificada
TRF2,TR,00360895020164025050,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2017.0,845.0,4,sem sentença identificada
TRF2,TR,50001547720184025118,Recurso Inominado Cível,7ª Turma Recursal - Juiz Relator 3 - RJ,2018.0,0.0,1,sem sentença identificada
TRF2,TR,50016472820184025106,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - RJ,2019.0,57.0,2,sem sentença identificada
TRF2,TR,00196442720184025101,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,304.0,2,sem sentença identificada
TRF2,TR,00263167520164025051,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2018.0,684.0,7,sem sentença identificada
TRF2,TR,50042619020194025002,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2020.0,484.0,6,sem sentença identificada
TRF2,TR,50050848720214025101,Recurso Inominado Cível,3ª Turma Recursal - Juiz Relator 1 - RJ,2022.0,74.0,2,sem sentença identificada
TRF2,G1,50624724520214025101,Petição Cível,25ª Vara Federal,2021.0,11.0,2,sem sentença identificada
TRF2,TR,00029476020134025050,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2014.0,2126.0,13,sem sentença identificada
TRF2,TR,00567238120184025152,Recurso Inominado Cível,Presidência das Turmas Recursais,2019.0,677.0,4,sem sentença identificada
TRF2,TR,50091970420194025118,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,597.0,4,sem sentença identificada
TRF2,TR,50020978620194025121,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - RJ,2020.0,666.0,8,desfavorável
TRF2,TR,50023741520224025116,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - RJ,2022.0,337.0,5,sem sentença identificada
TRF2,TR,01042576220134025001,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2014.0,2226.0,6,sem sentença identificada
TRF2,TR,01146772520174025151,Recurso Inominado Cível,Presidência das Turmas Recursais,2018.0,580.0,4,sem sentença identificada
TRF2,TR,00071027720114025050,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2013.0,2548.0,9,sem sentença identificada
TRF2,TR,50198676420194025001,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2020.0,256.0,4,sem sentença identificada
TRF2,TR,50191691520204025101,Recurso Inominado Cível,1ª Turma Recursal - Juiz Relator 3 - RJ,2020.0,593.0,9,favorável
TRF2,TR,50016505120214025114,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2021.0,361.0,3,sem sentença identificada
TRF2,TR,50019730420224025120,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2022.0,314.0,3,sem sentença identificada
TRF2,TR,50019797920194025002,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,361.0,5,sem sentença identificada
TRF2,TR,02032047020174025112,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,428.0,3,sem sentença identificada
TRF2,TR,50020797120184025001,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2019.0,393.0,4,sem sentença identificada
TRF2,TR,50016057120214025106,Recurso Inominado Cível,3ª Turma Recursal - Juiz Relator 1 - RJ,2022.0,69.0,2,sem sentença identificada
TRF2,TR,50012003920204025116,Recurso Inominado Cível,2ª Turma Recursal - Juiz Relator 1 - RJ,2020.0,551.0,3,sem sentença identificada
TRF2,TR,50001915820184025004,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2020.0,283.0,4,sem sentença identificada
TRF2,TR,50000739120184025001,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2018.0,751.0,4,sem sentença identificada
TRF2,TR,50010025620214025119,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2022.0,221.0,3,sem sentença identificada
TRF2,TR,50067985620204025121,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2022.0,315.0,3,sem sentença identificada
TRF2,TR,50040776920214025001,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2021.0,216.0,2,sem sentença identificada
TRF2,G1,51266312620234025101,Petição Cível,25ª Vara Federal,2023.0,0.0,1,sem sentença identificada
TRF2,TR,50313549420204025001,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2021.0,131.0,2,sem sentença identificada
TRF2,TR,50034741820204025005,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2021.0,529.0,3,sem sentença identificada
TRF2,TR,50315015720194025001,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2021.0,148.0,2,sem sentença identificada
TRF2,TR,00136591520184025154,Recurso Inominado Cível,3ª Turma Recursal - Juiz Relator 2 - RJ,2019.0,323.0,3,sem sentença identificada
TRF2,TR,50004658720214025110,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2021.0,601.0,3,sem sentença identificada
TRF2,TR,50481453220204025101,Recurso Inominado Cível,3ª Turma Recursal - Juiz Relator 1 - RJ,2020.0,27.0,3,favorável
TRF2,TR,50315084920194025001,Recurso Inominado Cível,Coordenadoria das Turmas Recursais,2021.0,266.0,2,sem sentença identificada
